pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_1_name,substrates_1_amountUsed,substrates_2_name,substrates_2_amountUsed,substrates_3_name,substrates_3_amountUsed,substrates_4_name,substrates_4_amountUsed,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber,inks_5_color,inks_5_amountUsed,inks_5_inkSerialNumber
47200165,IMP_2353466.pdf,Chicago,11,82,11,2024-03-18T17:04:59.000+00:00,2024-03-18T17:05:32.000+00:00,2024-03-18T17:04:59.000,2024-03-18T17:05:32.000,0,331,No,47200165_1772747_1710781005000_1710781005000,482.6,62773841-83fc-4251-aa11-864a43545e15,221393571,0,A3,True,0,0,1,81,IMPRESSIONS,33,PRINTED,None,11,SHEETS,PSP-130016592-14pt C2S Gloss Cover,11.0,None,None,None,None,None,None,20.0,ef052y842007py,Cyan,20.0,ef013y9722c5r5,Magenta,21.0,ef033y6077ac04,Black,21.0,EF073Y6833A6U1,,,
47200165,IMP_2353467.pdf,Chicago,14,106,14,2024-03-18T17:05:26.000+00:00,2024-03-18T17:06:05.000+00:00,2024-03-18T17:05:26.000,2024-03-18T17:06:05.000,0,331,No,47200165_1772778_1710781565000_1710781565000,482.6,62773841-83fc-4251-aa11-864a43545e15,221393572,0,A3,True,0,0,1,105,IMPRESSIONS,39,PRINTED,None,14,SHEETS,PSP-130016592-14pt C2S Gloss Cover,14.0,None,None,None,None,None,None,26.0,ef052y842007py,Cyan,26.0,ef013y9722c5r5,Magenta,27.0,ef033y6077ac04,Black,27.0,EF073Y6833A6U1,,,
47200165,11790845_130016592_JDF,Chicago,73,578,73,2024-03-18T17:06:37.000+00:00,2024-03-18T17:09:43.000+00:00,2024-03-18T17:06:37.000,2024-03-18T17:09:43.000,0,331,No,47200165_1772795_1710781783000_1710781783000,482.6,62773841-83fc-4251-aa11-864a43545e15,221393573,0,A3,True,0,0,1,577,IMPRESSIONS,186,PRINTED,None,73,SHEETS,PSP-130016592-14pt C2S Gloss Cover,73.0,None,None,None,None,None,None,144.0,ef052y842007py,Cyan,144.0,ef013y9722c5r5,Magenta,145.0,ef033y6077ac04,Black,145.0,EF073Y6833A6U1,,,
47200165,IMP_2353468.pdf,Chicago,16,122,16,2024-03-18T17:05:59.000+00:00,2024-03-18T17:06:43.000+00:00,2024-03-18T17:05:59.000,2024-03-18T17:06:43.000,0,331,No,47200165_1772785_1710781603000_1710781603000,482.6,62773841-83fc-4251-aa11-864a43545e15,221393574,0,A3,True,0,0,1,121,IMPRESSIONS,44,PRINTED,None,16,SHEETS,PSP-130016592-14pt C2S Gloss Cover,16.0,None,None,None,None,None,None,30.0,ef052y842007py,Cyan,30.0,ef013y9722c5r5,Magenta,31.0,ef033y6077ac04,Black,31.0,EF073Y6833A6U1,,,
47200165,11790979_130015905_JDF,Chicago,2,16,2,2024-03-18T17:41:56.000+00:00,2024-03-18T17:42:32.000+00:00,2024-03-18T17:41:56.000,2024-03-18T17:42:32.000,0,331,No,47200165_1772819_1710783752000_1710783752000,482.6,62773841-83fc-4251-aa11-864a43545e15,221396432,0,A3,True,0,0,0,16,IMPRESSIONS,36,PRINTED,None,2,SHEETS,PSP-130015905-14 C1S Gloss Cover,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,ef013y9722c5r5,Magenta,4.0,ef033y6077ac04,Black,4.0,EF073Y6833A6U1,,,
60001071,11789979_130016727_3_JDF,Chicago,2082,16656,2082,2024-03-18T16:35:05.000+00:00,2024-03-18T18:00:37.000+00:00,2024-03-18T16:35:05.000,2024-03-18T18:00:37.000,0,748,No,60001071_10805916_1710779677000_1710779677000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221400851,0,B2,True,0,0,0,16656,IMPRESSIONS,5132,PRINTED,None,2082,SHEETS,1302259_1309871_J711912 MFP,2082.0,None,None,None,None,None,None,4164.0,EGY3Y280534.750242,Cyan,4164.0,EGC3Y249834.750381,Magenta,4164.0,EGM3Y296134.750197,Black,4164.0,EGK3Y729834.750174,,,
60001071,11789979_130016727_2_JDF,Chicago,746,5978,746,2024-03-18T17:59:21.000+00:00,2024-03-18T18:20:54.000+00:00,2024-03-18T17:59:21.000,2024-03-18T18:20:54.000,0,748,No,60001071_10807116_1710786054000_1710786054000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221409295,0,B2,True,0,0,0,5978,IMPRESSIONS,1293,ABORTED,None,746,SHEETS,1302259_1309871_J711912 MFP,746.0,None,None,None,None,None,None,1495.0,EGY3Y280534.750242,Cyan,1494.0,EGC3Y249834.750381,Magenta,1495.0,EGM3Y296134.750197,Black,1494.0,EGK3Y729834.750174,,,
60001112,11790920_130016727_2_JDF,Chicago,2018,16144,2018,2024-03-18T16:56:39.000+00:00,2024-03-18T18:20:21.000+00:00,2024-03-18T16:56:39.000,2024-03-18T18:20:21.000,0,748,No,60001112_736274_1710786021000_1710786021000,528.0,2607605d-ecc6-49f3-9488-b495786295be,221409794,0,B2,True,0,0,0,16144,IMPRESSIONS,5022,PRINTED,None,2018,SHEETS,1302259_1309871_J711912 MFP,2018.0,None,None,None,None,None,None,4036.0,EG00Y2Y417634.759EKW,Cyan,4036.0,EGC3Y249834.750382,Magenta,4036.0,EGM3Y296134.750196,Black,4036.0,EGK3Y729834.750173,,,
47200165,11790979_130015905_JDF,Chicago,657,5256,657,2024-03-18T17:43:51.000+00:00,2024-03-18T18:12:14.000+00:00,2024-03-18T17:43:51.000,2024-03-18T18:12:14.000,0,331,No,47200165_1772819_1710783752000_1710783752000,482.6,62773841-83fc-4251-aa11-864a43545e15,221411288,0,A3,True,0,0,0,5256,IMPRESSIONS,1703,ABORTED,None,657,SHEETS,PSP-130015905-14 C1S Gloss Cover,657.0,None,None,None,None,None,None,1314.0,ef052y842007py,Cyan,1314.0,ef013y9722c5r5,Magenta,1314.0,ef033y6077ac04,Black,1314.0,EF073Y6833A6U1,,,
60001112,11790920_130016727_1_JDF,Chicago,260,2080,260,2024-03-18T18:19:09.000+00:00,2024-03-18T18:32:24.000+00:00,2024-03-18T18:19:09.000,2024-03-18T18:32:24.000,0,748,No,60001112_736409_1710786744000_1710786744000,528.0,2607605d-ecc6-49f3-9488-b495786295be,221413099,0,B2,True,0,0,0,2080,IMPRESSIONS,795,PRINTED,None,260,SHEETS,1302259_1309871_J711912 MFP,260.0,None,None,None,None,None,None,520.0,EG00Y2Y417634.759EKW,Cyan,520.0,EGC3Y249834.750382,Magenta,520.0,EGM3Y296134.750196,Black,520.0,EGK3Y729834.750173,,,
47200165,11790979_130015905_JDF,Chicago,223,1778,223,2024-03-18T18:17:31.000+00:00,2024-03-18T18:27:14.000+00:00,2024-03-18T18:17:31.000,2024-03-18T18:27:14.000,0,331,No,47200165_1772819_1710783752000_1710783752000,482.6,62773841-83fc-4251-aa11-864a43545e15,221414571,0,A3,True,0,0,1,1777,IMPRESSIONS,583,PRINTED,None,223,SHEETS,PSP-130015905-14 C1S Gloss Cover,223.0,None,None,None,None,None,None,444.0,ef052y842007py,Cyan,444.0,EF013Y9657ZVTI,Magenta,445.0,EF033Y60774V7Q,Black,445.0,EF073Y6833FG42,,,
47200165,8714823_Missing_Form_2_JDF,Chicago,2,16,2,2024-03-18T18:28:19.000+00:00,2024-03-18T18:28:53.000+00:00,2024-03-18T18:28:19.000,2024-03-18T18:28:53.000,0,331,No,47200165_1773001_1710786533000_1710786533000,482.6,62773841-83fc-4251-aa11-864a43545e15,221414575,0,A3,True,0,0,0,16,IMPRESSIONS,34,PRINTED,None,2,SHEETS,PSP-130015470 - 70# Matte Text Recycled,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,8714823_Missing_Form_2_JDF,Chicago,0,0,0,2024-03-18T18:31:23.000+00:00,2024-03-18T18:31:39.000+00:00,2024-03-18T18:31:23.000,2024-03-18T18:31:39.000,0,331,No,47200165_1773001_1710786533000_1710786533000,482.6,62773841-83fc-4251-aa11-864a43545e15,221417844,-1,A3,True,0,0,0,0,IMPRESSIONS,16,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001071,11789979_130016727_2_JDF,Chicago,294,2352,294,2024-03-18T18:34:02.000+00:00,2024-03-18T18:42:59.000+00:00,2024-03-18T18:34:02.000,2024-03-18T18:42:59.000,0,748,No,60001071_10807116_1710786054000_1710786054000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221419095,0,B2,True,0,0,0,2352,IMPRESSIONS,537,PRINTED,None,294,SHEETS,1302259_1309871_J711912 MFP,294.0,None,None,None,None,None,None,588.0,EGY3Y280534.750242,Cyan,588.0,EGC3Y249834.750381,Magenta,588.0,EGM3Y296134.750197,Black,588.0,EGK3Y729834.750174,,,
60001071,11790865_130016755_1_JDF,Chicago,0,0,0,2024-03-18T18:42:29.000+00:00,2024-03-18T18:43:00.000+00:00,2024-03-18T18:42:29.000,2024-03-18T18:43:00.000,0,750,No,60001071_10807280_1710787380000_1710787380000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221419096,0,B2,True,0,0,0,0,IMPRESSIONS,31,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001112,11789979_130016727_1_JDF,Chicago,2,16,2,2024-03-18T18:47:15.000+00:00,2024-03-18T18:47:51.000+00:00,2024-03-18T18:47:15.000,2024-03-18T18:47:51.000,0,749,No,60001112_736504_1710787671000_1710787671000,528.0,2607605d-ecc6-49f3-9488-b495786295be,221422628,0,B2,True,0,0,0,16,IMPRESSIONS,36,PRINTED,None,2,SHEETS,130016508      100lb Gloss Cover,2.0,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
60001071,11790865_130016755_1_JDF,Chicago,279,2232,279,2024-03-18T18:43:51.000+00:00,2024-03-18T18:55:32.000+00:00,2024-03-18T18:43:51.000,2024-03-18T18:55:32.000,0,750,No,60001071_10807280_1710787380000_1710787380000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221425207,0,B2,True,0,0,0,2232,IMPRESSIONS,701,ABORTED,None,279,SHEETS,130016755     14pt C2S Gloss Cover,279.0,None,None,None,None,None,None,558.0,EGY3Y280534.750242,Cyan,558.0,EGC3Y249834.750381,Magenta,558.0,EGM3Y296134.750197,Black,558.0,EGK3Y729834.750174,,,
60001071,11790865_130016755_1_JDF,Chicago,92,736,92,2024-03-18T18:59:32.000+00:00,2024-03-18T19:04:20.000+00:00,2024-03-18T18:59:32.000,2024-03-18T19:04:20.000,0,750,No,60001071_10807280_1710787380000_1710787380000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221428511,0,B2,True,0,0,0,736,IMPRESSIONS,288,PRINTED,None,92,SHEETS,130016755     14pt C2S Gloss Cover,92.0,None,None,None,None,None,None,184.0,EGY3Y280534.750242,Cyan,184.0,EGC3Y249834.750381,Magenta,184.0,EGM3Y296134.750197,Black,184.0,EGK3Y729834.750174,,,
60001071,11790865_130016755_2_JDF,Chicago,36,288,36,2024-03-18T19:03:44.000+00:00,2024-03-18T19:05:45.000+00:00,2024-03-18T19:03:44.000,2024-03-18T19:05:45.000,0,750,No,60001071_10807524_1710788745000_1710788745000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221428512,0,B2,True,0,0,0,288,IMPRESSIONS,121,PRINTED,None,36,SHEETS,130016755     14pt C2S Gloss Cover,36.0,None,None,None,None,None,None,72.0,EGY3Y280534.750242,Cyan,72.0,EGC3Y249834.750381,Magenta,72.0,EGM3Y296134.750197,Black,72.0,EGK3Y729834.750174,,,
60001071,11790929_130016755_JDF,Chicago,46,184,46,2024-03-18T19:05:11.000+00:00,2024-03-18T19:06:40.000+00:00,2024-03-18T19:05:11.000,2024-03-18T19:06:40.000,0,750,No,60001071_10807529_1710788800000_1710788800000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221428513,0,B2,False,0,0,0,184,IMPRESSIONS,89,PRINTED,None,46,SHEETS,130016755     14pt C2S Gloss Cover,46.0,None,None,None,None,None,None,46.0,EGY3Y280534.750242,Cyan,46.0,EGC3Y249834.750381,Magenta,46.0,EGM3Y296134.750197,Black,46.0,EGK3Y729834.750174,,,
60001071,11790866_130016755_JDF,Chicago,116,928,116,2024-03-18T19:06:10.000+00:00,2024-03-18T19:11:30.000+00:00,2024-03-18T19:06:10.000,2024-03-18T19:11:30.000,0,750,No,60001071_10807565_1710789090000_1710789090000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221431610,0,B2,True,0,0,0,928,IMPRESSIONS,320,PRINTED,None,116,SHEETS,130016755     14pt C2S Gloss Cover,116.0,None,None,None,None,None,None,232.0,EGY3Y280534.750242,Cyan,232.0,EGC3Y249834.750381,Magenta,232.0,EGM3Y296134.750197,Black,232.0,EGK3Y729834.750174,,,
60001112,11789979_130016727_1_JDF,Chicago,520,4160,520,2024-03-18T18:48:10.000+00:00,2024-03-18T19:16:36.000+00:00,2024-03-18T18:48:10.000,2024-03-18T19:16:36.000,0,749,No,60001112_736504_1710787671000_1710787671000,528.0,2607605d-ecc6-49f3-9488-b495786295be,221432074,0,B2,True,0,0,0,4160,IMPRESSIONS,1706,PRINTED,None,520,SHEETS,130016508      100lb Gloss Cover,520.0,None,None,None,None,None,None,1040.0,EG00Y2Y417634.759EKW,Cyan,1040.0,EGC3Y249834.750382,Magenta,1040.0,EGM3Y296134.750196,Black,1040.0,EGK3Y729834.750173,,,
47200165,8714823_Missing_Form_2_JDF,Chicago,783,6258,783,2024-03-18T18:37:38.000+00:00,2024-03-18T19:05:13.000+00:00,2024-03-18T18:37:38.000,2024-03-18T19:05:13.000,0,331,No,47200165_1773001_1710786533000_1710786533000,482.6,62773841-83fc-4251-aa11-864a43545e15,221433379,0,A3,True,0,0,1,6257,IMPRESSIONS,1655,PRINTED,None,783,SHEETS,PSP-130015470 - 70# Matte Text Recycled,783.0,None,None,None,None,None,None,1564.0,ef052y842007py,Cyan,1564.0,EF013Y9657ZVTI,Magenta,1565.0,EF033Y60774V7Q,Black,1565.0,EF073Y6833FG42,,,
47200165,IMP_2356416_PS.pdf,Chicago,2,10,2,2024-03-18T19:07:16.000+00:00,2024-03-18T19:07:27.000+00:00,2024-03-18T19:07:16.000,2024-03-18T19:07:27.000,0,330,No,47200165_1773248_1710788847000_1710788847000,482.6,62773841-83fc-4251-aa11-864a43545e15,221433386,0,A3,False,0,0,0,10,IMPRESSIONS,11,PRINTED,None,2,SHEETS,PSP-130017036  70# Uncoated Text 13x19,2.0,None,None,None,None,None,None,2.0,ef052y842007py,P425CR,2.0,None,Black,2.0,EF073Y6833FG42,Magenta,2.0,EF033Y60774V7Q,Cyan,2.0,EF013Y9657ZVTI
60001071,11790977_130016755_JDF,Chicago,167,1336,167,2024-03-18T19:10:54.000+00:00,2024-03-18T19:18:17.000+00:00,2024-03-18T19:10:54.000,2024-03-18T19:18:17.000,0,750,No,60001071_10807853_1710789497000_1710789497000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221434845,0,B2,True,0,0,0,1336,IMPRESSIONS,443,PRINTED,None,167,SHEETS,130016755     14pt C2S Gloss Cover,167.0,None,None,None,None,None,None,334.0,EGY3Y280534.750242,Cyan,334.0,EGC3Y249834.750381,Magenta,334.0,EGM3Y296134.750197,Black,334.0,EGK3Y729834.750174,,,
60001071,11790917_130016755_2_JDF,Chicago,0,0,0,2024-03-18T19:17:43.000+00:00,2024-03-18T19:18:18.000+00:00,2024-03-18T19:17:43.000,2024-03-18T19:18:18.000,0,750,No,60001071_10807859_1710789498000_1710789498000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221434846,0,B2,True,0,0,0,0,IMPRESSIONS,35,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,IMP_2356416_PS.pdf,Chicago,253,1262,253,2024-03-18T19:09:23.000+00:00,2024-03-18T19:14:54.000+00:00,2024-03-18T19:09:23.000,2024-03-18T19:14:54.000,0,330,No,47200165_1773248_1710788847000_1710788847000,482.6,62773841-83fc-4251-aa11-864a43545e15,221436579,0,A3,False,0,0,1,1261,IMPRESSIONS,331,PRINTED,None,253,SHEETS,PSP-130017036  70# Uncoated Text 13x19,253.0,None,None,None,None,None,None,252.0,ef052y842007py,P425CR,252.0,None,Black,253.0,EF073Y6833FG42,Magenta,253.0,EF033Y60774V7Q,Cyan,252.0,EF013Y9657ZVTI
60001071,11790917_130016755_2_JDF,Chicago,179,1445,179,2024-03-18T19:19:09.000+00:00,2024-03-18T19:24:19.000+00:00,2024-03-18T19:19:09.000,2024-03-18T19:24:19.000,0,750,No,60001071_10807859_1710789498000_1710789498000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221441304,0,B2,True,0,0,0,1445,IMPRESSIONS,310,ABORTED,None,179,SHEETS,130016755     14pt C2S Gloss Cover,179.0,None,None,None,None,None,None,362.0,EGY3Y280534.750242,Cyan,361.0,EGC3Y249834.750381,Magenta,362.0,EGM3Y296134.750197,Black,360.0,EGK3Y729834.750174,,,
47200165,IMP_2356419_PS.pdf,Chicago,190,950,190,2024-03-18T19:28:57.000+00:00,2024-03-18T19:33:10.000+00:00,2024-03-18T19:28:57.000,2024-03-18T19:33:10.000,0,330,No,47200165_1773423_1710790390000_1710790390000,482.6,62773841-83fc-4251-aa11-864a43545e15,221447402,0,A3,False,0,0,0,950,IMPRESSIONS,253,ABORTED,None,190,SHEETS,PSP-130017036  70# Uncoated Text 13x19,190.0,None,None,None,None,None,None,190.0,ef052y842007py,P425CR,190.0,None,Black,190.0,EF073Y6833FG42,Magenta,190.0,EF033Y60774V7Q,Cyan,190.0,EF013Y9657ZVTI
47200165,IMP_2356419_PS.pdf,Chicago,63,312,63,2024-03-18T19:33:29.000+00:00,2024-03-18T19:34:54.000+00:00,2024-03-18T19:33:29.000,2024-03-18T19:34:54.000,0,330,No,47200165_1773423_1710790390000_1710790390000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451617,0,A3,False,0,0,1,311,IMPRESSIONS,85,PRINTED,None,63,SHEETS,PSP-130017036  70# Uncoated Text 13x19,63.0,None,None,None,None,None,None,62.0,ef052y842007py,P425CR,62.0,None,Black,63.0,EF073Y6833FG42,Magenta,63.0,EF033Y60774V7Q,Cyan,62.0,EF013Y9657ZVTI
47200165,IMP_2356417_PS.pdf,Chicago,255,1272,255,2024-03-18T19:17:36.000+00:00,2024-03-18T19:23:34.000+00:00,2024-03-18T19:17:36.000,2024-03-18T19:23:34.000,0,330,No,47200165_1773365_1710789814000_1710789814000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451618,0,A3,False,0,0,1,1271,IMPRESSIONS,358,PRINTED,None,255,SHEETS,PSP-130017036  70# Uncoated Text 13x19,255.0,None,None,None,None,None,None,254.0,ef052y842007py,P425CR,254.0,None,Black,255.0,EF073Y6833FG42,Magenta,255.0,EF033Y60774V7Q,Cyan,254.0,EF013Y9657ZVTI
47200165,IMP_2353772.pdf,Chicago,255,1018,255,2024-03-18T19:34:48.000+00:00,2024-03-18T19:39:25.000+00:00,2024-03-18T19:34:48.000,2024-03-18T19:39:25.000,0,330,No,47200165_1769474_1710752354000_1710752354000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451619,0,A3,False,0,0,1,1017,IMPRESSIONS,277,PRINTED,None,255,SHEETS,PSP-130017036  70# Uncoated Text 13x19,255.0,None,None,None,None,None,None,254.0,ef052y842007py,Cyan,254.0,EF013Y9657ZVTI,Magenta,255.0,EF033Y60774V7Q,Black,255.0,EF073Y6833FG42,,,
47200165,IMP_2356418_PS.pdf,Chicago,253,1262,253,2024-03-18T19:23:28.000+00:00,2024-03-18T19:29:03.000+00:00,2024-03-18T19:23:28.000,2024-03-18T19:29:03.000,0,330,No,47200165_1773399_1710790143000_1710790143000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451620,0,A3,False,0,0,1,1261,IMPRESSIONS,335,PRINTED,None,253,SHEETS,PSP-130017036  70# Uncoated Text 13x19,253.0,None,None,None,None,None,None,252.0,ef052y842007py,P425CR,252.0,None,Black,253.0,EF073Y6833FG42,Magenta,253.0,EF033Y60774V7Q,Cyan,252.0,EF013Y9657ZVTI
47200165,DBIFBU.PDF,Chicago,102,408,102,2024-03-18T19:44:22.000+00:00,2024-03-18T19:46:38.000+00:00,2024-03-18T19:44:22.000,2024-03-18T19:46:38.000,0,330,No,47200165_1773491_1710791198000_1710791198000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451621,0,A3,False,0,0,0,408,IMPRESSIONS,136,ABORTED,None,102,SHEETS,PSP-130017036  70# Uncoated Text 13x19,102.0,None,None,None,None,None,None,102.0,ef052y842007py,Cyan,102.0,EF013Y9657ZVTI,Magenta,102.0,EF033Y60774V7Q,Black,102.0,EF073Y6833FG42,,,
47200165,DBIFBU.PDF,Chicago,171,684,171,2024-03-18T19:46:56.000+00:00,2024-03-18T19:50:05.000+00:00,2024-03-18T19:46:56.000,2024-03-18T19:50:05.000,0,330,No,47200165_1773491_1710791198000_1710791198000,482.6,62773841-83fc-4251-aa11-864a43545e15,221451625,0,A3,False,0,0,0,684,IMPRESSIONS,189,ABORTED,None,171,SHEETS,PSP-130017036  70# Uncoated Text 13x19,171.0,None,None,None,None,None,None,171.0,ef052y842007py,Cyan,171.0,EF013Y9657ZVTI,Magenta,171.0,EF033Y60774V7Q,Black,171.0,EF073Y6833FG42,,,
60001071,11790917_130016755_2_JDF,Chicago,0,0,0,2024-03-18T19:59:30.000+00:00,2024-03-18T20:00:04.000+00:00,2024-03-18T19:59:30.000,2024-03-18T20:00:04.000,0,750,No,60001071_10807859_1710789498000_1710789498000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221456616,0,B2,True,0,0,0,0,IMPRESSIONS,34,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001071,11790917_130016755_2_JDF,Chicago,213,1717,213,2024-03-18T20:02:05.000+00:00,2024-03-18T20:08:35.000+00:00,2024-03-18T20:02:05.000,2024-03-18T20:08:35.000,0,750,No,60001071_10807859_1710789498000_1710789498000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221460420,0,B2,True,0,0,0,1717,IMPRESSIONS,390,ABORTED,None,213,SHEETS,130016755     14pt C2S Gloss Cover,213.0,None,None,None,None,None,None,430.0,EGY3Y280534.750242,Cyan,429.0,EGC3Y249834.750381,Magenta,430.0,EGM3Y296134.750149,Black,428.0,EGK3Y729834.750174,,,
60001071,11790917_130016755_2_JDF,Chicago,450,3600,450,2024-03-18T20:09:38.000+00:00,2024-03-18T20:22:34.000+00:00,2024-03-18T20:09:38.000,2024-03-18T20:22:34.000,0,750,No,60001071_10807859_1710789498000_1710789498000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221468145,0,B2,True,0,0,0,3600,IMPRESSIONS,776,PRINTED,None,450,SHEETS,130016755     14pt C2S Gloss Cover,450.0,None,None,None,None,None,None,900.0,EGY3Y280534.750242,Cyan,900.0,EGC3Y249834.750381,Magenta,900.0,EGM3Y296134.750149,Black,900.0,EGK3Y729834.750174,,,
60001112,11790821_130015621_2_JDF,Chicago,0,0,0,2024-03-18T20:26:36.000+00:00,2024-03-18T20:26:58.000+00:00,2024-03-18T20:26:36.000,2024-03-18T20:26:58.000,0,750,No,60001112_737161_1710793618000_1710793618000,529.0,2607605d-ecc6-49f3-9488-b495786295be,221468813,0,B2,True,0,0,0,0,IMPRESSIONS,22,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,IMP_2353106.pdf,Chicago,100,800,100,2024-03-18T20:13:04.000+00:00,2024-03-18T20:16:38.000+00:00,2024-03-18T20:13:04.000,2024-03-18T20:16:38.000,0,330,No,47200165_1773676_1710792998000_1710792998000,482.6,62773841-83fc-4251-aa11-864a43545e15,221470741,0,A3,True,0,0,0,800,IMPRESSIONS,214,ABORTED,None,100,SHEETS,PSP-130017036  70# Uncoated Text 13x19,100.0,None,None,None,None,None,None,200.0,ef052y842007py,Cyan,200.0,EF013Y9657ZVTI,Magenta,200.0,EF033Y60774V7Q,Black,200.0,EF073Y6833FG42,,,
47200165,IMP_2354894.pdf,Chicago,253,1010,253,2024-03-18T20:00:56.000+00:00,2024-03-18T20:05:25.000+00:00,2024-03-18T20:00:56.000,2024-03-18T20:05:25.000,0,330,No,47200165_1773585_1710792325000_1710792325000,482.6,62773841-83fc-4251-aa11-864a43545e15,221474490,0,A3,False,0,0,1,1009,IMPRESSIONS,269,PRINTED,None,253,SHEETS,PSP-130017036  70# Uncoated Text 13x19,253.0,None,None,None,None,None,None,252.0,ef052y842007py,Cyan,252.0,EF013Y9657ZVTI,Magenta,253.0,EF033Y60774V7Q,Black,253.0,EF073Y6833FG42,,,
47200165,IMP_2353106.pdf,Chicago,155,1234,155,2024-03-18T20:17:50.000+00:00,2024-03-18T20:23:45.000+00:00,2024-03-18T20:17:50.000,2024-03-18T20:23:45.000,0,330,No,47200165_1773676_1710792998000_1710792998000,482.6,62773841-83fc-4251-aa11-864a43545e15,221474491,0,A3,True,0,0,1,1233,IMPRESSIONS,355,PRINTED,None,155,SHEETS,PSP-130017036  70# Uncoated Text 13x19,155.0,None,None,None,None,None,None,308.0,ef052y842007py,Cyan,308.0,EF013Y9657ZVTI,Magenta,309.0,EF033Y60774V7Q,Black,309.0,EF073Y6833FG42,,,
47200165,DBIFBU.PDF,Chicago,405,1618,405,2024-03-18T19:53:24.000+00:00,2024-03-18T20:01:03.000+00:00,2024-03-18T19:53:24.000,2024-03-18T20:01:03.000,0,330,No,47200165_1773491_1710791198000_1710791198000,482.6,62773841-83fc-4251-aa11-864a43545e15,221474492,0,A3,False,0,0,1,1617,IMPRESSIONS,459,PRINTED,None,405,SHEETS,PSP-130017036  70# Uncoated Text 13x19,405.0,None,None,None,None,None,None,404.0,ef052y842007py,Cyan,404.0,EF013Y9657ZVTI,Magenta,405.0,EF033Y60774V7Q,Black,405.0,EF073Y6833FG42,,,
47200165,IMP_2356274_PS.pdf,Chicago,2,10,2,2024-03-18T20:26:19.000+00:00,2024-03-18T20:26:54.000+00:00,2024-03-18T20:26:19.000,2024-03-18T20:26:54.000,0,330,No,47200165_1773729_1710793614000_1710793614000,482.6,62773841-83fc-4251-aa11-864a43545e15,221474493,0,A3,False,0,0,0,10,IMPRESSIONS,35,PRINTED,None,2,SHEETS,PSP-130017036  70# Uncoated Text 13x19,2.0,None,None,None,None,None,None,2.0,ef052y842007py,P425CR,2.0,None,Black,2.0,EF073Y6833FG42,Magenta,2.0,EF033Y60774V7Q,Cyan,2.0,EF013Y9657ZVTI
